county,state,cases,deaths,last_record_on,fips,masks_never,masks_rarely,masks_sometimes,masks_frequently,masks_always
schleicher,texas,22411,670.0,2021-02-12,48413,0.002,0.029,0.054000000000000006,0.271,0.644
scurry,texas,268230,3838.0,2021-02-12,48415,0.14300000000000002,0.177,0.127,0.09,0.463
shackelford,texas,16298,66.0,2021-02-12,48417,0.061,0.099,0.14,0.183,0.518
shelby,texas,166742,7103.0,2021-02-12,48419,0.025,0.035,0.117,0.369,0.453
sherman,texas,18967,617.0,2021-02-12,48421,0.125,0.073,0.129,0.267,0.406
smith,texas,1757516,34424.0,2021-02-12,48423,0.108,0.091,0.104,0.168,0.529
somervell,texas,74527,1009.0,2021-02-12,48425,0.027000000000000003,0.161,0.133,0.201,0.477
starr,texas,971024,34557.0,2021-02-12,48427,0.039,0.008,0.023,0.1,0.831
stephens,texas,61482,1673.0,2021-02-12,48429,0.058,0.149,0.221,0.127,0.445
sterling,texas,7929,199.0,2021-02-12,48431,0.032,0.077,0.067,0.252,0.5720000000000001
stonewall,texas,9172,380.0,2021-02-12,48433,0.084,0.122,0.12,0.224,0.449
sutton,texas,41204,742.0,2021-02-12,48435,0.009000000000000001,0.042,0.08,0.209,0.659
swisher,texas,64201,1475.0,2021-02-12,48437,0.084,0.075,0.053,0.255,0.532
tarrant,texas,20245892,231747.0,2021-02-12,48439,0.023,0.034,0.077,0.14400000000000002,0.722
taylor,texas,1393260,24510.0,2021-02-12,48441,0.054000000000000006,0.059,0.12,0.191,0.575
terrell,texas,5241,100.0,2021-02-12,48443,0.021,0.061,0.16699999999999998,0.154,0.597
terry,texas,153553,3927.0,2021-02-12,48445,0.034,0.066,0.061,0.226,0.613
throckmorton,texas,5398,472.0,2021-02-12,48447,0.073,0.135,0.172,0.118,0.501
titus,texas,446597,7761.0,2021-02-12,48449,0.019,0.117,0.191,0.264,0.409
tom green,texas,1566581,22170.0,2021-02-12,48451,0.006999999999999999,0.038,0.071,0.271,0.613
travis,texas,8451078,106741.0,2021-02-12,48453,0.015,0.008,0.024,0.158,0.795
trinity,texas,58231,1692.0,2021-02-12,48455,0.052000000000000005,0.077,0.065,0.181,0.625
tyler,texas,94919,1615.0,2021-02-12,48457,0.021,0.066,0.054000000000000006,0.155,0.703
upshur,texas,204408,3892.0,2021-02-12,48459,0.051,0.076,0.104,0.179,0.59
upton,texas,22911,819.0,2021-02-12,48461,0.077,0.058,0.08800000000000001,0.21,0.5670000000000001
uvalde,texas,269525,6882.0,2021-02-12,48463,0.014,0.022,0.136,0.081,0.747
val verde,texas,703805,24653.0,2021-02-12,48465,0.003,0.05,0.09,0.07200000000000001,0.784
van zandt,texas,313199,8234.0,2021-02-12,48467,0.138,0.14300000000000002,0.151,0.161,0.407
victoria,texas,1041250,21013.0,2021-02-12,48469,0.008,0.039,0.138,0.058,0.757
walker,texas,1070347,15606.0,2021-02-12,48471,0.029,0.058,0.079,0.179,0.655
waller,texas,281200,3378.0,2021-02-12,48473,0.016,0.06,0.07,0.236,0.618
ward,texas,82228,1034.0,2021-02-12,48475,0.08,0.052000000000000005,0.094,0.197,0.5770000000000001
washington,texas,237018,13129.0,2021-02-12,48477,0.02,0.031,0.087,0.328,0.534
webb,texas,4055564,78853.0,2021-02-12,48479,0.033,0.0,0.064,0.136,0.767
wharton,texas,371123,12059.0,2021-02-12,48481,0.011,0.07200000000000001,0.076,0.21600000000000005,0.625
wheeler,texas,39364,655.0,2021-02-12,48483,0.23,0.139,0.158,0.126,0.34600000000000003
wichita,texas,1216421,21841.0,2021-02-12,48485,0.073,0.046,0.096,0.092,0.6920000000000001
wilbarger,texas,136887,2995.0,2021-02-12,48487,0.046,0.081,0.171,0.168,0.535
willacy,texas,284836,10990.0,2021-02-12,48489,0.034,0.015,0.067,0.064,0.82
williamson,texas,3261718,38433.0,2021-02-12,48491,0.016,0.033,0.065,0.177,0.708
wilson,texas,289716,6452.0,2021-02-12,48493,0.0,0.003,0.07200000000000001,0.208,0.716
winkler,texas,59682,1308.0,2021-02-12,48495,0.087,0.05,0.086,0.196,0.581
wise,texas,451607,7877.0,2021-02-12,48497,0.008,0.127,0.046,0.17,0.649
wood,texas,236196,9203.0,2021-02-12,48499,0.046,0.073,0.071,0.28300000000000003,0.526
yoakum,texas,92026,2176.0,2021-02-12,48501,0.084,0.035,0.065,0.254,0.561
young,texas,166051,3359.0,2021-02-12,48503,0.062,0.063,0.086,0.14400000000000002,0.645
zapata,texas,126048,1839.0,2021-02-12,48505,0.047,0.001,0.035,0.138,0.779
zavala,texas,139684,3931.0,2021-02-12,48507,0.036000000000000004,0.075,0.115,0.138,0.635
